PaymentID,VendorID,VendorName,InvoiceNumber,InvoiceDate,DueDate,PaymentDate,PaymentAmount,PaymentMethod,Currency,InvoiceCategory,Comments,DiscountPercentage,CommentSentiment,Industry
3724,76,Perez Ltd,INV1792,2023-06-26,2023-08-05,2023-08-05,10010.73,ACH,USD,Services,Medical third laugh approach nearly.,2.5,-0.9,Manufacturing
3725,38,Kelly-Coleman,INV8427,2023-07-27,2023-09-20,2023-09-29,13742.76,Check,USD,Consulting,Conference small marriage note another group.,0.0,0.5,Manufacturing
3726,18,"Gutierrez, Kennedy and White",INV3478,2023-12-11,2024-01-25,2024-01-28,3404.18,ACH,EUR,Consulting,Interview gun huge mother boy current apply.,4.79,-0.81,IT Services
3727,43,Johnson-Roberts,INV9158,2023-06-14,2023-07-29,2023-08-06,6954.67,Check,EUR,Consulting,Send many economy know threat something value real.,0.0,-0.66,Retail
3728,12,Moore-Gamble,INV7811,2023-06-13,2023-07-28,2023-08-05,13600.89,Check,EUR,Services,Her others agreement office station skill also foreign.,1.68,-0.1,Manufacturing
3729,39,"Carpenter, Hamilton and Wood",INV8687,2023-04-15,2023-05-10,2023-05-13,2616.39,Credit Card,GBP,Goods,Main writer sell leave.,0.0,-0.02,Consulting
3730,11,"Orr, Mckinney and Meyer",INV9218,2024-01-18,2024-02-22,2024-02-22,7425.49,ACH,GBP,Goods,Understand word nation share red attorney staff.,0.0,-0.88,Healthcare
3731,77,Montgomery-Smith,INV1265,2023-05-04,2023-06-18,2023-06-18,4045.92,Credit Card,GBP,Consulting,Your upon kitchen then TV.,2.98,0.39,Consulting
3732,66,Whitaker and Sons,INV4827,2023-12-11,2024-02-14,2024-02-14,12748.16,Check,EUR,Goods,Head door first base as company past art.,0.0,-0.43,Manufacturing
3733,55,"Stevens, Cunningham and Green",INV7365,2023-04-13,2023-05-18,2023-05-18,7345.53,ACH,EUR,Services,Society star first need before soon.,4.06,0.42,Retail
3734,67,"Stein, Melendez and Price",INV9319,2023-08-10,2023-10-14,2023-10-14,9142.09,Credit Card,GBP,Goods,Everyone five provide one cost everyone offer next.,0.0,0.47,IT Services
3735,68,Watson Inc,INV9400,2024-01-04,2024-02-08,2024-02-08,6838.53,Credit Card,USD,Goods,Page both another coach act nice seat.,3.46,0.29,Healthcare
3736,38,Kelly-Coleman,INV8647,2023-02-14,2023-04-20,2023-04-20,6524.19,Check,USD,Consulting,Area his position rich art mention to.,4.69,-0.57,Manufacturing
3737,85,"Murphy, Golden and Tran",INV6649,2023-09-06,2023-11-10,2023-11-10,10800.79,Credit Card,EUR,Services,Military TV table within.,0.0,0.58,IT Services
3738,94,"Smith, Owen and Barry",INV4180,2023-07-23,2023-08-17,2023-08-29,9476.96,Wire Transfer,GBP,Goods,Fish clear share fire animal rich.,0.0,-0.47,Manufacturing
3739,78,"Hensley, Schmidt and Mcdonald",INV7037,2024-03-04,2024-04-28,2024-04-28,6890.05,Wire Transfer,EUR,Consulting,Approach person story door fact successful seem.,3.43,-1.0,Retail
3740,58,"Robertson, Mcpherson and Carlson",INV3666,2023-05-14,2023-07-18,2023-07-27,7602.38,Wire Transfer,EUR,Services,Body table activity security parent.,0.0,-0.24,Healthcare
3741,2,Lopez LLC,INV5955,2023-08-10,2023-09-29,2023-09-29,10132.74,Wire Transfer,GBP,Consulting,End production face a easy.,0.0,0.45,Consulting
3742,56,"Bishop, Turner and Baker",INV6694,2023-11-21,2024-01-15,2024-01-15,1504.51,Check,GBP,Goods,Other both give hit start voice reality.,0.0,0.03,Retail
3743,20,Taylor-Reyes,INV9995,2024-03-28,2024-06-01,2024-06-01,4137.65,Credit Card,USD,Consulting,Reduce act law address want impact author.,3.87,0.68,IT Services
3744,91,Hall Group,INV1960,2023-05-03,2023-06-17,2023-06-17,1586.6,ACH,GBP,Consulting,Month challenge voice.,1.5,0.16,Retail
3745,67,"Stein, Melendez and Price",INV0372,2023-11-29,2024-01-28,2024-01-28,7507.5,Check,EUR,Goods,Rule read whom dream add season management process.,0.0,0.1,IT Services
3746,92,Cortez PLC,INV4332,2023-10-24,2023-12-23,2023-12-23,6856.07,Wire Transfer,USD,Services,Alone early finish gun when little herself cup.,2.37,0.23,Consulting
3747,99,Harris and Sons,INV8190,2023-10-29,2023-11-23,2023-11-28,7941.67,Wire Transfer,GBP,Services,Sort TV bad region.,0.0,0.19,Retail
3748,40,Nicholson Group,INV4497,2023-03-28,2023-05-02,2023-05-02,5705.36,Credit Card,GBP,Consulting,Amount south door three bank.,3.56,-0.76,Consulting
3749,5,"Wright, Wilson and Thomas",INV9649,2023-05-28,2023-07-12,2023-07-12,10595.9,Check,USD,Services,Real project result rest.,3.71,-0.48,Healthcare
3750,44,Rose Inc,INV4454,2024-03-01,2024-03-31,2024-03-31,6897.05,Credit Card,GBP,Consulting,Prevent leg still play contain.,4.82,-0.28,Consulting
3751,13,"Faulkner, Mccormick and English",INV7894,2023-07-14,2023-08-18,2023-08-23,16948.5,Wire Transfer,GBP,Goods,Test fast must something.,0.0,-0.63,Manufacturing
3752,71,Villarreal-Mckenzie,INV8745,2023-01-01,2023-02-10,2023-02-10,5107.68,ACH,GBP,Services,Five start year spring expect other Republican person.,0.0,-0.65,Retail
3753,92,Cortez PLC,INV5262,2023-06-30,2023-09-03,2023-09-03,4677.5,Credit Card,EUR,Goods,New hot respond keep thousand.,0.0,0.49,Consulting
3754,70,"Knight, Wilson and Pennington",INV8043,2023-11-15,2023-12-25,2023-12-25,14226.41,Credit Card,USD,Goods,But support risk whole yourself activity.,0.0,-0.38,Healthcare
3755,74,Wood Inc,INV3339,2024-01-11,2024-02-05,2024-02-09,11682.1,Wire Transfer,GBP,Goods,Six how well a population produce west.,0.0,-0.46,IT Services
3756,58,"Robertson, Mcpherson and Carlson",INV6788,2023-06-11,2023-08-05,2023-08-13,17597.93,ACH,USD,Goods,Send tree matter assume fall method cost.,0.0,-0.78,Healthcare
3757,60,Stein LLC,INV7647,2023-11-11,2023-12-21,2023-12-26,9833.37,Wire Transfer,GBP,Consulting,Its foreign garden whether who.,3.56,0.35,Manufacturing
3758,90,Lara PLC,INV1176,2023-05-31,2023-06-25,2023-06-25,14553.82,ACH,USD,Goods,His mind who garden according create.,0.0,-0.33,IT Services
3759,48,"Smith, Powell and Hernandez",INV8153,2023-01-08,2023-02-07,2023-02-07,5567.19,Credit Card,USD,Goods,Letter own administration think.,3.45,0.1,Retail
3760,9,Alexander Ltd,INV1862,2023-09-19,2023-10-19,2023-10-19,5919.53,ACH,USD,Goods,Among me they hold stop drop.,0.0,0.97,Retail
3761,74,Wood Inc,INV2499,2023-09-24,2023-10-29,2023-10-31,9513.78,Check,GBP,Services,Benefit help stock election.,4.08,0.05,IT Services
3762,77,Montgomery-Smith,INV1618,2023-08-07,2023-09-26,2023-09-28,2130.72,Credit Card,EUR,Services,Capital something eat truth chance gas.,0.0,-0.08,Consulting
3763,33,"Scott, Sanchez and James",INV6100,2023-06-01,2023-07-01,2023-07-10,15945.77,Check,USD,Services,Police everybody put wait morning end.,2.66,0.06,Healthcare
3764,49,Gamble PLC,INV7633,2023-06-10,2023-08-09,2023-08-09,6043.88,Wire Transfer,GBP,Goods,Investment once reflect center.,0.0,0.19,Retail
3765,60,Stein LLC,INV9361,2023-09-02,2023-10-17,2023-10-17,19070.73,Credit Card,EUR,Services,Best happen night entire last book whom.,0.0,0.71,Manufacturing
3766,88,Thomas-Hicks,INV8336,2024-01-18,2024-03-13,2024-03-13,9200.76,Check,EUR,Consulting,Prevent book start him serve best water in.,0.0,0.15,Manufacturing
3767,62,Campbell-Stewart,INV0012,2023-02-06,2023-03-08,2023-03-15,17062.3,ACH,GBP,Consulting,Almost way natural baby bar school.,0.0,0.74,Healthcare
3768,29,Moore Inc,INV0207,2024-03-08,2024-04-22,2024-04-22,17304.65,Check,EUR,Services,What since recently son ready exactly.,4.68,0.2,Manufacturing
3769,38,Kelly-Coleman,INV4519,2023-07-15,2023-09-13,2023-09-24,17833.1,ACH,GBP,Goods,Message environmental early seek explain cultural.,0.0,-0.1,Manufacturing
3770,89,Beasley-Sanchez,INV9276,2024-01-18,2024-03-18,2024-03-23,19661.72,ACH,EUR,Goods,Leave detail couple happen especially agency explain.,1.78,-0.71,Manufacturing
3771,53,Martinez and Sons,INV1197,2023-07-28,2023-09-06,2023-09-06,9281.2,Check,USD,Consulting,Mind unit operation spring.,0.0,-0.25,Consulting
3772,62,Campbell-Stewart,INV0432,2024-01-30,2024-02-29,2024-02-29,5198.76,Wire Transfer,EUR,Goods,Section above message piece kitchen already probably.,4.89,0.91,Healthcare
3773,44,Rose Inc,INV0251,2023-05-11,2023-06-05,2023-06-05,4758.25,Credit Card,GBP,Goods,Respond them part form personal so.,0.0,0.13,Consulting
3774,99,Harris and Sons,INV9625,2023-02-24,2023-03-26,2023-03-26,3397.95,ACH,GBP,Consulting,Heavy because than pass.,3.09,0.71,Retail
3775,96,Bishop and Sons,INV6946,2024-02-15,2024-03-11,2024-03-11,18359.65,Credit Card,USD,Goods,Occur Mr say picture chair feeling paper person.,4.23,-0.08,Manufacturing
3776,8,Campbell-Oliver,INV7140,2024-01-12,2024-02-06,2024-02-06,6567.03,Check,USD,Goods,Sort drive we discover expect with see.,0.0,0.74,Retail
3777,67,"Stein, Melendez and Price",INV2605,2023-03-21,2023-05-25,2023-05-29,8495.39,Check,GBP,Services,Blue law avoid when south change.,0.0,0.22,IT Services
3778,35,"Smith, Fritz and Garcia",INV6993,2023-12-06,2024-01-25,2024-02-01,5394.26,Wire Transfer,EUR,Goods,Father yeah explain movie.,3.91,-0.63,Retail
3779,43,Johnson-Roberts,INV3415,2024-01-28,2024-03-08,2024-03-08,4864.79,ACH,USD,Services,Save face pattern.,3.56,-0.32,Retail
3780,55,"Stevens, Cunningham and Green",INV7395,2023-07-24,2023-08-18,2023-08-18,4423.18,Check,GBP,Consulting,Several coach pick wonder late performance later.,3.99,-0.09,Retail
3781,3,Hill Ltd,INV3124,2023-05-12,2023-07-11,2023-07-11,4273.35,ACH,USD,Consulting,Growth statement your bar design report.,3.48,0.52,Retail
3782,97,Rasmussen-Pruitt,INV0349,2023-06-06,2023-07-11,2023-07-15,10524.32,ACH,GBP,Goods,Growth do day.,3.01,0.83,Consulting
3783,52,Palmer Group,INV7923,2023-06-13,2023-07-08,2023-07-08,19217.51,Check,EUR,Goods,Natural follow unit form.,1.63,-0.46,Manufacturing
3784,79,"Brady, Edwards and Jenkins",INV5675,2023-03-16,2023-05-10,2023-05-10,2590.57,Credit Card,USD,Consulting,Company easy cup.,3.82,-0.39,Consulting
3785,38,Kelly-Coleman,INV2829,2024-01-14,2024-03-09,2024-03-09,12863.8,Wire Transfer,USD,Services,There high truth hair.,0.0,0.22,Manufacturing
3786,35,"Smith, Fritz and Garcia",INV4459,2023-12-01,2024-01-10,2024-01-18,6595.36,Credit Card,USD,Consulting,Hope eight rise room.,0.0,0.89,Retail
3787,72,"Conner, Smith and Simon",INV5983,2023-02-20,2023-03-17,2023-03-17,7758.01,Check,USD,Goods,Process concern leg worry.,2.39,-0.54,Retail
3788,96,Bishop and Sons,INV4513,2023-08-11,2023-09-05,2023-09-05,14149.67,Credit Card,GBP,Goods,Protect easy different find social pressure.,2.49,0.4,Manufacturing
3789,25,"Hester, Edwards and White",INV4214,2024-02-03,2024-03-29,2024-03-29,12302.42,Check,USD,Consulting,Beyond everyone miss newspaper.,0.0,0.54,IT Services
3790,40,Nicholson Group,INV6602,2023-04-28,2023-06-02,2023-06-02,2359.75,Wire Transfer,USD,Consulting,Instead exist cause her role cultural history.,3.35,0.3,Consulting
3791,27,Jimenez-Reed,INV9625,2023-10-11,2023-12-15,2023-12-15,18735.45,Wire Transfer,USD,Services,Develop course rate call food skill.,0.0,-0.07,Manufacturing
3792,79,"Brady, Edwards and Jenkins",INV9050,2023-09-14,2023-11-08,2023-11-08,2112.8,Credit Card,GBP,Services,Social experience kitchen product.,2.68,0.62,Consulting
3793,58,"Robertson, Mcpherson and Carlson",INV7250,2023-08-15,2023-10-14,2023-10-14,5118.12,Credit Card,EUR,Services,Current between do decade article.,1.86,-0.43,Healthcare
3794,36,Martin PLC,INV1260,2023-07-13,2023-09-01,2023-09-01,17201.36,Check,EUR,Consulting,Thing ask anyone talk drug want.,0.0,0.87,Healthcare
3795,53,Martinez and Sons,INV1841,2024-01-23,2024-03-03,2024-03-03,10783.11,Wire Transfer,GBP,Consulting,Quite capital discuss though surface energy page beautiful.,0.0,-0.9,Consulting
3796,77,Montgomery-Smith,INV2472,2023-10-18,2023-12-07,2023-12-07,9395.22,ACH,EUR,Goods,Despite thus if drug production treat away sound.,2.05,0.77,Consulting
3797,17,Gonzalez LLC,INV7737,2023-09-13,2023-10-23,2023-10-23,2094.65,ACH,EUR,Goods,Take thing table when few right once.,1.87,0.36,Consulting
3798,34,Scott-Butler,INV4962,2024-02-09,2024-03-10,2024-03-10,1929.02,Credit Card,EUR,Consulting,Speak just enter.,1.23,-0.94,Retail
3799,59,Barnes-Hall,INV5401,2023-02-13,2023-04-04,2023-04-04,6685.46,Credit Card,EUR,Goods,Common PM lose whose.,0.0,-0.97,Consulting
3800,43,Johnson-Roberts,INV3832,2023-09-01,2023-10-21,2023-10-21,4595.65,Check,GBP,Consulting,Door open give total have never hundred.,0.0,0.93,Retail
3801,70,"Knight, Wilson and Pennington",INV4237,2023-07-15,2023-09-03,2023-09-03,10039.93,Wire Transfer,GBP,Services,Rock lose each cost public.,0.0,-0.11,Healthcare
3802,85,"Murphy, Golden and Tran",INV8558,2023-08-11,2023-10-10,2023-10-10,7554.46,Check,USD,Services,Choice last thing window.,2.69,0.45,IT Services
3803,85,"Murphy, Golden and Tran",INV3617,2024-02-01,2024-04-01,2024-04-01,10919.67,Credit Card,USD,Consulting,Cover language rather role marriage weight politics.,4.48,0.18,IT Services
3804,68,Watson Inc,INV9662,2023-05-17,2023-06-21,2023-06-21,17869.04,Credit Card,GBP,Services,Throughout sometimes piece bring trial walk.,3.89,0.94,Healthcare
3805,14,"Parker, Larson and Conway",INV9709,2023-09-06,2023-11-10,2023-11-15,13462.0,Credit Card,EUR,Goods,Yet member dinner.,3.46,0.83,IT Services
3806,45,Anderson-Dawson,INV5545,2023-05-03,2023-07-07,2023-07-07,7541.96,Wire Transfer,USD,Services,Collection care public society also.,0.0,0.79,Consulting
3807,44,Rose Inc,INV5100,2023-12-22,2024-01-26,2024-02-03,7325.17,Check,EUR,Services,Difficult say policy also according.,0.0,0.08,Consulting
3808,42,Marshall and Sons,INV0312,2023-01-27,2023-03-08,2023-03-11,8094.57,Credit Card,USD,Consulting,Home oil easy billion.,0.0,-0.12,Healthcare
3809,25,"Hester, Edwards and White",INV1987,2023-05-26,2023-07-30,2023-07-30,14199.12,Check,EUR,Goods,Process tax senior head.,0.0,0.87,IT Services
3810,69,Mann-Fischer,INV0998,2024-01-20,2024-03-15,2024-03-15,10946.34,ACH,EUR,Goods,Happy century born deal.,0.0,-0.69,IT Services
3811,4,"Sanchez, Hopkins and Burns",INV1961,2023-03-24,2023-05-23,2023-05-26,10373.54,Credit Card,GBP,Goods,Site serious character head crime get former American.,2.68,0.42,Consulting
3812,8,Campbell-Oliver,INV0194,2024-02-20,2024-03-16,2024-03-19,5644.53,ACH,USD,Consulting,Recent important open tough describe.,3.59,0.9,Retail
3813,1,Gibson-Patterson,INV6522,2023-08-24,2023-10-18,2023-10-18,11050.38,Check,EUR,Goods,Any much hot medical.,3.33,-0.63,Manufacturing
3814,46,Mccarthy-Moreno,INV0880,2024-01-06,2024-03-06,2024-03-06,15618.42,ACH,GBP,Goods,Mind short degree law clear again.,0.0,-0.6,Manufacturing
3815,12,Moore-Gamble,INV0654,2024-01-15,2024-02-29,2024-02-29,12125.79,Check,EUR,Goods,None health lay prove near.,0.0,-0.98,Manufacturing
3816,46,Mccarthy-Moreno,INV3519,2023-09-06,2023-11-05,2023-11-05,14707.78,Wire Transfer,GBP,Consulting,Believe break treatment painting high.,3.6,0.99,Manufacturing
3817,10,"Tucker, Morales and Smith",INV9175,2023-02-28,2023-05-04,2023-05-04,9600.5,Wire Transfer,USD,Consulting,Raise series space.,0.0,0.63,Consulting
3818,11,"Orr, Mckinney and Meyer",INV2015,2023-11-02,2023-12-07,2023-12-07,14168.62,Wire Transfer,EUR,Consulting,However evening month interesting number memory single.,2.87,-0.37,Healthcare
3819,45,Anderson-Dawson,INV6253,2024-03-30,2024-05-29,2024-06-10,4150.36,Credit Card,EUR,Services,Property determine statement black less.,0.0,-0.62,Consulting
3820,52,Palmer Group,INV5945,2023-06-25,2023-07-20,2023-07-24,14284.01,Check,GBP,Consulting,Prepare food everything buy maintain early almost.,0.0,0.58,Manufacturing
3821,68,Watson Inc,INV1619,2023-09-28,2023-10-23,2023-10-23,8121.47,Check,GBP,Consulting,Discuss try read when put foot.,2.92,-0.25,Healthcare
3822,88,Thomas-Hicks,INV7362,2023-03-16,2023-05-20,2023-05-20,18909.91,Wire Transfer,GBP,Consulting,Certainly hot arrive color there.,4.43,-0.57,Manufacturing
3823,22,Avery-Smith,INV6469,2023-03-31,2023-04-25,2023-04-25,10641.14,Wire Transfer,USD,Goods,Bill break break rise amount huge.,0.0,0.7,Consulting
3824,69,Mann-Fischer,INV5355,2023-05-12,2023-07-16,2023-07-16,12856.58,Check,GBP,Goods,Soldier design Democrat TV.,2.47,0.59,IT Services
3825,97,Rasmussen-Pruitt,INV7098,2023-02-22,2023-03-24,2023-03-24,10213.11,ACH,USD,Consulting,Power subject behavior benefit long.,1.88,-0.87,Consulting
3826,42,Marshall and Sons,INV2822,2024-03-28,2024-05-12,2024-05-18,5641.14,Credit Card,USD,Goods,True perhaps avoid concern business think sea.,0.0,0.91,Healthcare
3827,45,Anderson-Dawson,INV3334,2023-12-14,2024-02-07,2024-02-14,5572.77,Wire Transfer,USD,Goods,Already push house man.,0.0,0.91,Consulting
3828,9,Alexander Ltd,INV9550,2024-02-08,2024-03-04,2024-03-04,3499.45,Credit Card,USD,Services,Among today then rich.,1.06,-0.55,Retail
3829,95,"Young, Lee and Pacheco",INV3686,2023-10-13,2023-12-17,2023-12-17,16241.44,ACH,USD,Services,Mission occur herself base clearly hundred use.,3.66,-0.55,Manufacturing
3830,4,"Sanchez, Hopkins and Burns",INV9135,2024-01-26,2024-03-31,2024-03-31,5999.73,ACH,GBP,Consulting,Subject professor everything almost any society soon.,3.66,-0.45,Consulting
3831,79,"Brady, Edwards and Jenkins",INV5116,2023-10-03,2023-12-02,2023-12-06,3873.76,Check,GBP,Goods,Need that choice finish this.,1.9,-0.07,Consulting
3832,29,Moore Inc,INV8648,2023-04-17,2023-06-06,2023-06-06,14483.5,ACH,GBP,Services,Chair this seat seat really stop agent.,0.0,-0.55,Manufacturing
3833,59,Barnes-Hall,INV6848,2023-11-07,2023-12-27,2024-01-01,5210.61,ACH,GBP,Goods,Four only read late money manage nation.,0.0,-0.1,Consulting
3834,26,Martin PLC,INV5537,2023-06-21,2023-08-05,2023-08-05,7490.23,ACH,EUR,Goods,For sound base plan decade too.,2.4,0.21,Consulting
3835,18,"Gutierrez, Kennedy and White",INV1455,2023-01-03,2023-02-22,2023-02-23,9436.91,ACH,EUR,Consulting,Knowledge including responsibility adult.,0.0,-0.43,IT Services
3836,5,"Wright, Wilson and Thomas",INV2338,2023-11-22,2024-01-11,2024-01-19,13498.19,ACH,EUR,Goods,Lawyer significant loss service thing property late.,2.7,-0.27,Healthcare
3837,57,"Brown, Casey and Morgan",INV0762,2023-07-31,2023-10-04,2023-10-05,9721.75,Wire Transfer,GBP,Services,Call grow easy why popular.,4.08,-0.25,IT Services
3838,67,"Stein, Melendez and Price",INV7759,2023-10-24,2023-12-18,2023-12-25,14110.27,Check,GBP,Goods,Huge executive support would check example speak.,0.0,-0.31,IT Services
3839,97,Rasmussen-Pruitt,INV1588,2023-12-22,2024-01-21,2024-01-21,8238.06,ACH,GBP,Goods,Half enough example.,4.89,0.13,Consulting
3840,45,Anderson-Dawson,INV7184,2023-01-21,2023-03-17,2023-03-17,3170.13,Credit Card,USD,Goods,Eat minute now.,3.89,-0.47,Consulting
3841,27,Jimenez-Reed,INV1503,2023-03-01,2023-05-05,2023-05-05,18254.83,Wire Transfer,USD,Services,Have music little per production.,4.89,0.35,Manufacturing
3842,25,"Hester, Edwards and White",INV9131,2023-09-16,2023-11-10,2023-11-10,10009.99,Wire Transfer,USD,Services,Mouth opportunity set image.,3.61,0.59,IT Services
3843,90,Lara PLC,INV0394,2024-02-10,2024-03-16,2024-03-16,4667.71,Check,GBP,Consulting,Adult run write turn wish citizen despite.,1.58,0.81,IT Services
3844,95,"Young, Lee and Pacheco",INV1027,2023-01-18,2023-03-24,2023-03-24,9028.95,Wire Transfer,USD,Services,Imagine thing draw main.,0.0,-0.95,Manufacturing
3845,53,Martinez and Sons,INV2641,2023-12-29,2024-02-07,2024-02-07,7047.67,Check,USD,Consulting,Despite along drive easy pick card determine.,0.0,-0.4,Consulting
3846,83,Vasquez Inc,INV8758,2023-09-14,2023-10-19,2023-10-19,8739.74,Wire Transfer,GBP,Goods,Such my decade church anyone our from.,0.0,-0.94,Healthcare
3847,9,Alexander Ltd,INV7424,2023-07-27,2023-08-26,2023-09-03,1129.58,Check,GBP,Consulting,Fear look foot hot daughter control still level.,0.0,0.37,Retail
3848,15,Gordon-Morris,INV6169,2023-05-11,2023-07-05,2023-07-05,6321.29,Check,GBP,Services,Quickly Mrs stay doctor nice.,2.57,0.3,Retail
3849,81,"Sanchez, Cantu and Collins",INV2578,2023-10-16,2023-11-25,2023-11-26,6177.32,Check,EUR,Services,Yard relationship consumer deep oil method nice.,0.0,-0.47,Healthcare
3850,35,"Smith, Fritz and Garcia",INV1669,2024-03-03,2024-04-12,2024-04-12,7890.76,ACH,GBP,Goods,Fill fire goal company director.,0.0,-0.03,Retail
3851,7,Doyle LLC,INV2223,2024-02-08,2024-03-19,2024-03-19,6255.35,ACH,GBP,Consulting,Reality specific top.,0.0,-0.25,IT Services
